character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
Fanny Dashwood,0.667026,0.790459,0.80063,0.338636,0.459731,0.744988,0.729127,0.650023,0.761601,0.756981,0.803078,0.746802,0.792687,0.719245,0.739951,0.794105,0.695711,0.66568,0.798874,0.771027,0.774531,0.807128,0.806542,0.774764,0.805561,1.0,0.807193,0.778353,0.766433,0.63994,0.780932,0.795625,0.774597,0.713514,0.791355,0.733243,0.778643,0.77435,0.719186,0.781209,0.678953,0.7969,0.755178,0.708886,0.724757,0.774489,0.776264,0.778297,0.793522,0.40733,0.764606,0.746472,0.755875,0.800579,0.747046,0.633524,0.788529,0.795158,0.720975,0.795045,0.773977,0.762895,0.640399,0.740046,0.742108,0.538422,0.550361,0.734338,0.645791,0.77894,0.792998,0.695713,0.660775,0.51178,0.772641,0.729432,0.571961,0.708519,0.796434,0.680393,0.681172,0.702251,0.55728,0.385023,0.800297,0.648687,0.787344,0.599556,0.685496,0.710262,0.640767,0.771719,0.685395,0.633456,0.715587,0.796419,0.780535,0.747718,0.712768,0.704739,0.783015,0.732998,0.713962
Fanny Price,0.85909,0.953118,0.976542,0.338876,0.554734,0.913311,0.868188,0.806198,0.910591,0.88559,0.970209,0.913223,0.936131,0.901656,0.868359,0.920288,0.805601,0.787466,0.96637,0.936388,0.909957,0.967313,0.977595,0.920049,0.977869,0.807193,1.0,0.946101,0.934765,0.792117,0.911087,0.95414,0.934441,0.861015,0.967725,0.845675,0.955954,0.939137,0.858681,0.96515,0.84261,0.963608,0.937811,0.812805,0.89346,0.930224,0.932037,0.923328,0.935773,0.439537,0.864041,0.892168,0.897857,0.945346,0.92129,0.751702,0.94838,0.967999,0.838746,0.965107,0.944862,0.91476,0.741449,0.883272,0.866443,0.65617,0.652456,0.891403,0.771321,0.926265,0.938416,0.853524,0.810974,0.672706,0.920854,0.854485,0.666533,0.846761,0.920527,0.798619,0.828571,0.850055,0.643134,0.432218,0.926846,0.811466,0.933956,0.717478,0.832167,0.889223,0.789193,0.940992,0.821383,0.795837,0.859836,0.952744,0.878379,0.873864,0.879674,0.830036,0.922577,0.902251,0.883608
Fitzwilliam Darcy,0.872663,0.938394,0.919976,0.36054,0.561204,0.906817,0.897138,0.794889,0.924914,0.878784,0.935386,0.940303,0.924207,0.899013,0.849394,0.933359,0.833589,0.790806,0.949627,0.94647,0.890636,0.921434,0.934278,0.899313,0.935452,0.778353,0.946101,1.0,0.942923,0.839453,0.904594,0.956816,0.951715,0.881161,0.943686,0.821928,0.964342,0.947645,0.839423,0.948133,0.847586,0.938945,0.938638,0.802051,0.924598,0.953494,0.925678,0.886956,0.943968,0.423803,0.829509,0.88127,0.873296,0.919096,0.905318,0.70709,0.927266,0.922528,0.803995,0.951603,0.906899,0.90666,0.746369,0.886764,0.876904,0.637568,0.672764,0.917108,0.761362,0.936199,0.903557,0.85205,0.789972,0.673442,0.897526,0.839944,0.686309,0.838085,0.874453,0.848032,0.816546,0.830303,0.634005,0.386453,0.89158,0.787586,0.89003,0.687386,0.803626,0.86601,0.759299,0.940627,0.829621,0.866788,0.880428,0.933902,0.848551,0.871138,0.847792,0.84479,0.922883,0.932248,0.883303
Frank Churchill,0.85488,0.929491,0.924145,0.346316,0.556903,0.911196,0.906177,0.815399,0.946546,0.853373,0.916958,0.937188,0.916306,0.882384,0.865465,0.92698,0.823184,0.786228,0.94452,0.945063,0.886925,0.913337,0.910596,0.87307,0.92777,0.766433,0.934765,0.942923,1.0,0.821254,0.884274,0.949611,0.938466,0.875017,0.939369,0.83126,0.955701,0.942226,0.856431,0.929151,0.826148,0.917869,0.942048,0.779454,0.916137,0.941205,0.90513,0.878439,0.93709,0.426666,0.813762,0.869977,0.886161,0.914949,0.913388,0.734161,0.913977,0.921601,0.801906,0.937398,0.907564,0.91873,0.727229,0.880501,0.856038,0.61852,0.718787,0.919997,0.750271,0.927577,0.903622,0.868594,0.783363,0.673712,0.885328,0.840653,0.690834,0.820887,0.869142,0.841485,0.807077,0.828119,0.635571,0.380147,0.892874,0.795007,0.892761,0.685207,0.799369,0.856316,0.775528,0.943891,0.822896,0.845892,0.888852,0.927125,0.85125,0.843573,0.847135,0.854674,0.907364,0.928123,0.916618
Frederick Tilney,0.724114,0.77562,0.755598,0.323854,0.465422,0.762014,0.790186,0.680995,0.810818,0.720144,0.772452,0.816302,0.788487,0.75025,0.728847,0.814066,0.716514,0.657183,0.797871,0.814465,0.747984,0.743312,0.757973,0.738521,0.763471,0.63994,0.792117,0.839453,0.821254,1.0,0.773087,0.809073,0.818457,0.763793,0.790105,0.719914,0.82276,0.820706,0.734044,0.792433,0.706624,0.780564,0.81631,0.639386,0.821685,0.813801,0.809371,0.715726,0.800367,0.318475,0.697255,0.739003,0.764864,0.7524,0.764844,0.564747,0.776802,0.756613,0.637298,0.806555,0.739729,0.77693,0.592729,0.755119,0.741974,0.561203,0.620272,0.843238,0.642186,0.813136,0.756211,0.760767,0.663213,0.573225,0.735383,0.706254,0.561295,0.687399,0.701751,0.762182,0.65728,0.66764,0.575325,0.378877,0.731554,0.650666,0.718733,0.559154,0.67039,0.698553,0.62453,0.800847,0.722369,0.77936,0.728643,0.778852,0.709914,0.701442,0.731325,0.706705,0.775007,0.819586,0.796564
General Tilney,0.809887,0.888173,0.909822,0.319154,0.549769,0.853303,0.835805,0.798821,0.892325,0.859589,0.899412,0.88467,0.898478,0.857884,0.824406,0.909341,0.787584,0.743456,0.917969,0.892304,0.878902,0.918314,0.919376,0.870088,0.908441,0.780932,0.911087,0.904594,0.884274,0.773087,1.0,0.90418,0.903269,0.822866,0.887155,0.789746,0.917014,0.906166,0.797538,0.905163,0.799827,0.897921,0.860628,0.77768,0.84961,0.898778,0.857594,0.881712,0.8775,0.411172,0.870615,0.870365,0.835414,0.887503,0.845643,0.703608,0.897383,0.909228,0.806551,0.893058,0.878651,0.855754,0.730332,0.869443,0.841364,0.655645,0.663789,0.843252,0.755099,0.892232,0.89839,0.807907,0.817289,0.599712,0.898849,0.816477,0.653947,0.788651,0.901996,0.790315,0.782927,0.817134,0.608081,0.441967,0.900949,0.765727,0.884372,0.742527,0.785595,0.815359,0.759041,0.900834,0.806578,0.752606,0.835543,0.937609,0.84645,0.858202,0.81743,0.809242,0.905021,0.861696,0.85193
George Knightley,0.870672,0.959234,0.945367,0.368221,0.527722,0.93728,0.883257,0.809325,0.928057,0.889078,0.946811,0.920438,0.935572,0.901998,0.876436,0.934677,0.814701,0.788397,0.966839,0.936711,0.907167,0.951003,0.939193,0.898084,0.963976,0.795625,0.95414,0.956816,0.949611,0.809073,0.90418,1.0,0.936734,0.855023,0.95659,0.832973,0.960173,0.949366,0.843705,0.948291,0.834395,0.941412,0.93356,0.818244,0.919853,0.945991,0.912702,0.911493,0.943064,0.435261,0.845063,0.89439,0.876203,0.93799,0.90372,0.735729,0.927895,0.937291,0.815729,0.956399,0.927888,0.929643,0.765198,0.896777,0.873343,0.641302,0.706092,0.901764,0.811144,0.94251,0.933069,0.853393,0.813029,0.702377,0.916714,0.856319,0.696617,0.860278,0.901195,0.817743,0.823355,0.861832,0.649345,0.401589,0.927986,0.790872,0.91696,0.69855,0.810663,0.910052,0.801439,0.950645,0.830693,0.81699,0.889522,0.952048,0.87013,0.889719,0.847484,0.847937,0.928685,0.909415,0.880326
George Wickham,0.855577,0.92175,0.920426,0.339316,0.569943,0.896686,0.894945,0.807205,0.93069,0.881783,0.916919,0.94018,0.917669,0.884771,0.840675,0.917158,0.832543,0.77944,0.942803,0.944259,0.888551,0.915189,0.922219,0.884289,0.922738,0.774597,0.934441,0.951715,0.938466,0.818457,0.903269,0.936734,1.0,0.873679,0.933127,0.806018,0.953432,0.941571,0.843172,0.936731,0.824783,0.925035,0.928887,0.797968,0.910982,0.940508,0.906828,0.885057,0.925768,0.420847,0.834523,0.862753,0.87495,0.917597,0.908946,0.734533,0.927845,0.922764,0.825062,0.940574,0.901361,0.896381,0.719203,0.884503,0.869427,0.617771,0.698861,0.896827,0.752614,0.919172,0.896761,0.853131,0.781276,0.659305,0.888586,0.840313,0.66577,0.816575,0.88035,0.833008,0.816091,0.829918,0.64911,0.385887,0.888742,0.794906,0.890891,0.68329,0.817924,0.847635,0.771897,0.939718,0.846831,0.851481,0.878635,0.924419,0.842808,0.857046,0.840224,0.832737,0.919444,0.933046,0.889823
Georgiana Darcy,0.782931,0.840556,0.841425,0.360683,0.57197,0.818072,0.840151,0.76641,0.867214,0.796711,0.850811,0.882751,0.833492,0.837701,0.798615,0.858422,0.778864,0.733447,0.86136,0.875585,0.810638,0.84033,0.853857,0.821921,0.845626,0.713514,0.861015,0.881161,0.875017,0.763793,0.822866,0.855023,0.873679,1.0,0.86523,0.754214,0.879553,0.861511,0.790881,0.863117,0.779291,0.862444,0.876958,0.725792,0.832717,0.875548,0.861329,0.820592,0.870337,0.396451,0.77754,0.8099,0.823395,0.839438,0.845556,0.674086,0.860146,0.856198,0.762691,0.864332,0.825459,0.831386,0.688337,0.827675,0.800014,0.571265,0.656644,0.856895,0.655281,0.846694,0.813588,0.785912,0.729872,0.607098,0.809519,0.801723,0.641112,0.751613,0.802143,0.794199,0.770695,0.766434,0.602597,0.346342,0.816674,0.736508,0.806025,0.654272,0.737137,0.762721,0.709291,0.853682,0.760526,0.807147,0.821658,0.854145,0.7818,0.765146,0.801126,0.792518,0.839572,0.860611,0.845765
Harriet Smith,0.84915,0.948453,0.953459,0.370697,0.543299,0.917583,0.893531,0.798074,0.921599,0.876989,0.944449,0.917138,0.929991,0.901418,0.864043,0.914749,0.804668,0.789554,0.948586,0.938634,0.885129,0.949029,0.940112,0.909508,0.960745,0.791355,0.967725,0.943686,0.939369,0.790105,0.887155,0.95659,0.933127,0.86523,1.0,0.854557,0.952397,0.933019,0.849531,0.947582,0.83126,0.939279,0.947816,0.823797,0.906837,0.936017,0.916811,0.907089,0.930113,0.442474,0.835071,0.889352,0.904246,0.939288,0.920143,0.748373,0.935922,0.953022,0.810026,0.948681,0.927982,0.911453,0.73962,0.860894,0.857292,0.613463,0.672989,0.895077,0.774924,0.915072,0.908246,0.857815,0.771085,0.679047,0.893852,0.846915,0.685001,0.838356,0.89259,0.817355,0.822092,0.848548,0.665753,0.389494,0.905822,0.809908,0.905067,0.707943,0.827818,0.875942,0.780735,0.943243,0.824051,0.821041,0.853723,0.932448,0.871168,0.849938,0.878989,0.833921,0.916706,0.915461,0.886501
Henrietta Musgrove,0.735108,0.823398,0.829077,0.352639,0.481811,0.807865,0.786419,0.680801,0.812114,0.756383,0.813064,0.808867,0.837168,0.790634,0.775786,0.832985,0.706433,0.726265,0.824444,0.833337,0.790311,0.82257,0.812515,0.783691,0.826929,0.733243,0.845675,0.821928,0.83126,0.719914,0.789746,0.832973,0.806018,0.754214,0.854557,1.0,0.839918,0.809515,0.758724,0.834677,0.740035,0.814829,0.825732,0.732342,0.783197,0.811168,0.824071,0.811862,0.823604,0.394639,0.765159,0.780761,0.825708,0.816488,0.811709,0.635719,0.828625,0.837189,0.727998,0.828669,0.817341,0.792302,0.684844,0.761811,0.770546,0.578267,0.585603,0.784922,0.628669,0.802187,0.813263,0.744959,0.690264,0.567696,0.77887,0.772547,0.618338,0.712884,0.786178,0.718161,0.722666,0.758869,0.631013,0.390623,0.801645,0.705815,0.811005,0.631154,0.727476,0.73273,0.666704,0.824342,0.700654,0.720112,0.731933,0.822488,0.807842,0.747332,0.758379,0.74504,0.81206,0.802346,0.790211
Henry Crawford,0.873978,0.944006,0.937262,0.340131,0.576537,0.909008,0.901795,0.818207,0.946124,0.878431,0.939348,0.947779,0.939389,0.912825,0.864809,0.942258,0.833957,0.803382,0.961174,0.961445,0.904217,0.93409,0.937958,0.898496,0.943541,0.778643,0.955954,0.964342,0.955701,0.82276,0.917014,0.960173,0.953432,0.879553,0.952397,0.839918,1.0,0.956455,0.851757,0.955605,0.856532,0.938358,0.940175,0.814114,0.932238,0.950679,0.921615,0.910084,0.938349,0.444,0.850349,0.887474,0.89636,0.930847,0.923542,0.743376,0.935998,0.940347,0.826979,0.956031,0.918158,0.914111,0.759536,0.894697,0.893512,0.639816,0.705764,0.910775,0.766061,0.938424,0.919862,0.870397,0.797027,0.667715,0.906224,0.854054,0.689759,0.834669,0.894486,0.829694,0.8279,0.856369,0.654039,0.383627,0.909571,0.800943,0.912075,0.712281,0.828156,0.869607,0.784606,0.960622,0.826048,0.861934,0.887727,0.954481,0.874306,0.87039,0.862701,0.854604,0.935291,0.935708,0.912104
