character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
John Thorpe,0.149146,0.078629,-0.26698,0.025092,-0.059664,0.092108,0.172512,-0.038739,0.222672,0.054298,-0.066962,0.298756,-0.010604,0.099533,-0.011535,0.011939,0.013009,0.11004,0.143159,0.138871,-0.076138,-0.269015,-0.270797,-0.14768,-0.153736,-0.15189,-0.106015,0.307339,0.249037,0.290355,-0.109291,0.198619,0.210493,0.036775,0.109131,-0.053518,0.339388,0.310329,0.005087,0.122818,0.020633,-0.020954,0.160291,-0.082842,1.0,0.206239,-0.02063,-0.14631,0.166205,-0.090399,-0.292229,-0.112258,-0.014327,-0.095851,0.065035,-0.115511,-0.161477,-0.22963,-0.202217,0.113713,-0.104173,0.159982,-0.041864,-0.065137,0.020424,-0.117695,0.138068,0.305295,-0.003674,0.163717,-0.173902,0.110553,-0.041068,0.124847,-0.126521,-0.053853,-0.029209,-0.013951,-0.313167,0.146546,-0.165461,-0.084189,0.003866,-0.214858,-0.191198,-0.115936,-0.179816,-0.151784,0.001997,0.008617,-0.03528,0.183283,0.038519,0.294168,0.187087,-0.138477,-0.208564,0.038354,-0.058056,0.049254,-0.148913,0.192113,0.120786
John Willoughby,0.035603,-0.133006,-0.136908,-0.073534,-0.031569,-0.093564,0.200633,-0.016482,0.359114,-0.055325,-0.042818,0.282613,0.058236,-0.0602,-0.020657,0.342474,0.051391,0.112927,-0.007308,0.456558,-0.151729,-0.081622,-0.170518,0.032612,-0.069583,-0.040153,0.01632,0.411222,0.298674,0.183402,0.075502,0.231276,0.302724,0.178252,0.16703,-0.034702,0.296223,0.224936,0.017163,-0.080507,-0.041586,0.009439,0.217796,-0.055019,0.206239,1.0,0.001823,-0.369788,0.039247,-0.186122,-0.132086,-0.003723,0.183502,0.087992,0.001039,-0.104459,-0.069172,0.070321,-0.214757,0.045671,-0.074115,0.045049,-0.193213,-0.070448,0.02681,-0.09847,0.026994,0.115975,-0.106883,0.204933,-0.105078,0.084697,-0.256713,-0.033847,-0.243706,0.003957,-0.118814,0.147242,-0.188986,0.223814,-0.089882,-0.133868,-0.084679,-0.045343,-0.142672,-0.05877,-0.215319,-0.040161,-0.030707,-0.097254,-0.195563,0.289914,0.275775,0.264846,0.061741,-0.048846,0.020227,-0.078856,-0.005044,0.073022,0.049927,0.374606,0.099942
Julia Bertram,0.016888,-0.049117,0.054839,-0.062545,0.061064,-0.077594,0.073449,-0.096365,-0.081885,-0.036341,0.128007,-0.038905,0.023717,0.001481,0.018551,-0.017253,0.091188,-0.036023,-0.041359,0.081296,-0.017616,-0.12501,0.117068,0.090822,0.005252,0.032725,0.229075,0.208025,0.037919,0.197191,-0.154787,-0.044609,0.069443,0.148993,0.091637,0.117979,0.067323,-0.028289,0.050429,0.201612,-0.037072,0.185545,0.2063,-0.135489,-0.02063,0.001823,1.0,-0.119197,0.072103,-0.115442,0.025629,-0.085382,0.081212,0.03209,0.088829,-0.159265,0.091035,-0.01145,-0.005433,0.27555,0.07453,0.046169,-0.109871,0.025989,-0.057869,0.026328,-0.192589,0.209986,-0.12686,0.020569,0.033617,0.097264,-0.129216,-0.010222,-0.088173,0.128843,-0.116066,0.052627,-0.11345,-0.023486,0.06565,-0.081646,-0.008526,0.131942,-0.12789,-0.055551,0.014432,-0.109626,-0.088433,-0.036968,-0.141135,-0.109172,-0.027735,0.15264,-0.137937,-0.138152,0.062624,-0.080782,0.046589,0.012793,0.011733,0.093812,0.050784
Lady Bertram,0.071724,0.262381,0.169482,-0.018873,0.059706,0.015989,-0.240748,0.072777,-0.312176,0.143139,0.050156,-0.265646,-0.049397,0.186669,-0.034652,-0.173645,-0.006883,-0.0637,0.148091,-0.297029,0.069107,0.316575,0.275044,0.00991,0.215644,0.050519,0.07018,-0.244259,-0.278197,-0.278295,0.031643,-0.077285,-0.187752,-0.12228,-0.043415,0.02281,-0.126249,-0.157052,-0.011066,0.186209,0.1268,0.169284,-0.308296,0.13588,-0.14631,-0.369788,-0.119197,1.0,-0.058615,0.02623,0.110222,0.053237,-0.205112,0.084299,0.007103,0.05151,0.127682,0.139492,0.257062,-0.010025,0.194273,-0.172518,0.244528,0.133812,-0.069602,0.070829,-0.197548,-0.279048,0.032944,-0.225204,0.148033,-0.183245,0.253916,-0.105586,0.242356,-0.111939,-0.052066,0.049999,0.351733,-0.186764,0.055374,0.20824,-0.042698,-0.146175,0.221695,0.037941,0.386062,-0.072581,0.070192,0.143627,0.156618,-0.251248,-0.177948,-0.256767,0.00174,0.220467,-0.033486,0.166968,-0.007167,0.048459,-0.027378,-0.431887,-0.261064
Lady Catherine de Bourgh,0.051368,-0.015365,-0.164084,-0.008228,0.000788,0.108561,0.056231,-0.114293,0.004318,0.041751,0.133417,0.084879,-0.150345,0.071243,-0.008896,-0.12486,-0.00391,0.061811,0.081536,-0.036354,0.089226,-0.177295,-0.046463,-0.08247,-0.063264,0.039564,-0.030064,0.207133,0.165209,0.07568,-0.211157,0.07638,0.035984,0.095178,-0.018632,-0.005893,-0.023602,0.040388,0.077004,0.017893,0.024356,0.072517,0.112441,-0.027199,0.166205,0.039247,0.072103,-0.058615,1.0,-0.01075,-0.181039,-0.10997,-0.06279,-0.086971,0.046044,-0.073583,-0.015316,-0.1345,-0.071874,0.123777,-0.032501,0.098068,0.041866,0.070386,0.015665,-0.079036,0.010438,0.121874,-0.080222,0.009235,-0.103676,0.054655,-0.044746,0.053588,0.007453,-0.076801,0.02491,0.061917,-0.126717,0.077849,-0.068062,0.016224,0.003247,-0.089132,-0.173972,0.032034,-0.087917,-0.125369,-0.029367,0.02468,0.031678,-0.074604,0.012842,0.06516,0.104862,-0.168784,-0.03145,0.029019,-0.038468,0.071726,-0.086968,0.00508,0.007875
Lady Lucas,-0.104129,-0.123546,-0.07887,-0.078292,-0.021983,-0.05694,0.006523,0.012271,-0.035699,-0.136735,-0.114083,-0.056123,-0.116042,0.024274,-0.033523,-0.098024,-0.01809,-0.006827,-0.167998,-0.139984,0.073165,-0.083183,-0.108036,-0.050934,-0.126184,0.040355,-0.127177,-0.154447,-0.128771,-0.138345,-0.10148,-0.143801,-0.145781,-0.069572,-0.081144,-0.033849,-0.111559,-0.18053,-0.111736,-0.112678,-0.050332,-0.207555,-0.115099,0.055592,-0.090399,-0.186122,-0.115442,0.02623,-0.01075,1.0,0.014642,0.101747,-0.084121,-0.163043,-0.057887,-0.015764,0.018521,-0.102047,-0.013877,-0.216765,-0.155927,-0.074762,0.123477,-0.05923,0.017544,-0.0479,0.201375,-0.114171,-0.008253,-0.19902,-0.162875,-0.053448,-0.027327,-0.108869,0.027959,-0.100481,0.032881,-0.089497,0.042716,-0.060139,-0.034833,0.117021,-0.068202,-0.031475,-0.039394,0.042203,-0.084488,-0.027517,-0.059993,-0.105174,0.116035,-0.050312,-0.118935,-0.069354,0.025121,-0.116057,0.070603,-0.025534,0.03997,-0.021621,-0.061575,-0.024691,-0.04095
Lady Middleton,-0.120839,-0.065152,0.164239,-0.140379,0.062822,-0.159663,-0.195249,-0.019404,-0.151934,-0.032237,-0.05083,-0.109952,0.122475,-0.084929,0.144519,0.167262,-0.014457,-0.0058,-0.187367,-0.028142,0.107745,0.132513,0.178737,0.029933,-0.024914,0.145308,0.003191,-0.223782,-0.294655,-0.111867,0.258455,-0.193108,-0.120023,-0.065839,-0.198755,0.02484,-0.154256,-0.196291,0.014464,-0.003323,-0.035467,0.052146,-0.119209,-0.040844,-0.292229,-0.132086,0.025629,0.110222,-0.181039,0.014642,1.0,0.115376,0.11258,1.6e-05,-0.17616,-0.006263,0.00271,0.150893,0.211691,-0.166851,0.042632,-0.055526,-0.000853,0.071602,0.008498,0.196539,-0.149177,-0.142684,-0.019355,-0.062496,0.241645,-0.197285,0.142267,-0.212666,0.205386,0.130524,-0.190531,-0.006914,0.186766,-0.109982,0.047,0.012118,-0.026497,0.34408,0.210031,-0.110711,0.138309,0.218138,-0.067452,-0.19547,-0.115556,-0.027485,-0.054449,-0.253012,-0.189485,0.085568,0.317123,-0.034368,-0.070409,-0.050839,0.156421,-0.16339,-0.098436
Lady Russell,-0.089929,-0.03756,0.082962,-0.02984,-0.071419,0.038965,0.01232,0.115801,-0.12423,0.079708,-0.01161,-0.108858,0.008876,-0.059541,-0.046967,0.044557,-0.100776,-0.02362,-0.024121,-0.024515,-0.009509,0.123162,0.026876,0.060041,0.114571,-0.003524,0.022827,-0.008336,-0.067771,-0.04075,0.122268,0.039829,-0.115858,-0.028061,0.051267,-0.008879,-0.05179,-0.088158,-0.045267,-0.17803,-0.110032,0.029418,-0.066902,0.055255,-0.112258,-0.003723,-0.085382,0.053237,-0.10997,0.101747,0.115376,1.0,-0.050792,0.115701,-0.142425,-0.056352,0.014566,0.008965,-0.054111,-0.048737,0.025642,-0.111491,-0.0555,-0.140329,-0.085906,-0.034508,0.050128,-0.027401,0.08072,-0.117736,0.016218,-0.032115,0.087574,-0.098206,0.126356,-0.003479,-0.010872,-0.08503,0.15387,0.091411,0.076415,0.095039,-0.039828,-0.033565,0.01832,0.035676,0.03425,-0.030586,-0.070451,-0.061161,-0.087407,-0.04276,0.036599,-0.050645,-0.033796,0.153906,0.054012,-0.033387,0.077099,0.007896,0.055037,0.029645,-0.090142
Louisa Musgrove,-0.007433,-0.123962,0.146289,-0.07456,0.050317,-0.150047,0.064866,-0.05222,0.214943,-0.181369,-0.024885,0.081822,0.199437,-0.163663,0.092958,0.203908,0.013406,0.024317,-0.12017,0.298923,-0.019187,-0.082353,-0.087127,0.033454,-0.023048,0.047754,0.151785,-0.031074,0.12747,0.083273,-0.080024,-0.099824,0.043132,0.069798,0.243039,0.228533,0.115274,-0.021806,0.049991,-0.048547,-0.075388,-0.072994,0.260008,-0.033047,-0.014327,0.183502,0.081212,-0.205112,-0.06279,-0.084121,0.11258,-0.050792,1.0,0.00467,0.153984,0.044828,0.009165,0.233376,-0.029056,-0.094659,-0.001602,0.097385,-0.181618,-0.122758,0.037914,-0.064626,-0.112536,0.079958,-0.135652,0.049603,0.020537,0.026051,-0.260533,-0.071384,-0.186774,0.12837,-0.169229,-0.029878,-0.138564,-0.00549,-0.085897,-0.075937,0.070272,0.154799,-0.034511,-0.011245,-0.085086,-0.012988,-0.037129,-0.220441,-0.212375,0.215859,0.061309,0.039387,-0.195642,-0.139096,0.287426,-0.197224,0.092413,-0.037478,0.002453,0.196502,0.205362
Lucy Steele,-0.030329,0.145782,0.255675,-0.063831,-0.021076,0.065003,-0.06336,-0.103417,-0.118647,0.275063,0.265435,-0.239482,0.110073,-0.130707,0.044584,0.034675,-0.032801,-0.0573,0.128669,0.092788,-0.036291,0.379321,0.252949,0.245225,0.356722,0.112604,0.218461,-0.042743,-0.033151,-0.178269,-0.03636,0.100014,0.017771,-0.095699,0.199399,-0.011906,-0.029145,-0.054057,0.114539,0.05835,-0.196458,0.36257,0.076689,-0.025894,-0.095851,0.087992,0.03209,0.084299,-0.086971,-0.163043,1.6e-05,0.115701,0.00467,1.0,0.154695,0.093402,0.024268,0.270226,0.127837,0.202016,0.395011,-0.070773,-0.234984,-0.088943,-0.155463,-0.087871,-0.158436,-0.098823,0.026851,0.04587,0.146057,-0.048858,-0.005887,-0.051486,0.145055,0.126879,-0.160931,0.06817,0.215722,0.042535,0.088495,-0.038584,-0.122468,-0.054067,0.12148,-0.037929,0.245883,-0.082514,0.004368,0.130656,-0.148858,-0.008006,0.09075,-0.057205,-0.003868,0.067088,-0.074604,0.099205,-0.032192,-0.011442,0.100531,-0.038041,-0.159424
Lydia Bennet,0.068203,0.057955,-0.028893,-0.027552,0.182566,-0.022855,0.016014,0.010176,0.101575,0.076947,0.081976,0.09472,0.042728,-0.028628,-0.010547,-0.116628,0.082901,0.041464,-0.01313,0.255817,-0.010951,-0.107976,-0.025444,-0.034841,-0.068639,-0.099139,0.111317,0.006125,0.139457,-0.015682,-0.22922,-0.128861,0.107353,0.060667,0.152722,0.053547,0.11725,0.058155,0.138155,0.170073,0.03166,0.07266,0.169195,-0.034711,0.065035,0.001039,0.088829,0.007103,0.046044,-0.057887,-0.17616,-0.142425,0.153984,0.154695,1.0,0.093993,0.153473,0.10114,0.136884,0.145607,0.108562,-0.005988,-0.131569,-0.016828,0.070716,-0.178045,-0.08004,0.012433,-0.173288,-0.095545,-0.061427,0.11496,-0.086751,0.015627,-0.145243,-0.055134,-0.112571,-0.050055,-0.069614,-0.056462,0.031256,-0.025946,0.061616,-0.197342,-0.141062,0.132323,-0.032722,-0.226197,0.200148,0.007172,-0.064199,0.066889,-0.052204,0.231901,-0.126656,-0.187953,-0.158378,-0.050344,0.032549,-0.068265,0.031951,0.214907,0.16505
Margaret Dashwood,-0.074868,-0.056062,0.121884,-0.022038,-0.060594,-0.008821,-0.028439,0.034256,0.044402,0.091747,0.05547,-0.087074,-0.011662,-0.111555,0.00754,-0.13016,-0.087738,0.028864,-0.108545,-0.083822,0.08424,0.058733,0.058994,-0.000509,0.067518,0.007699,-0.011325,-0.234061,-0.048315,-0.184959,-0.073924,-0.122058,-0.037864,-0.051966,0.004888,-0.082795,-0.081673,-0.023989,0.092791,-0.073967,0.023898,-0.079046,-0.042553,-0.043219,-0.115511,-0.104459,-0.159265,0.05151,-0.073583,-0.015764,-0.006263,-0.056352,0.044828,0.093402,0.093993,1.0,0.071195,0.221932,0.118757,-0.162214,0.039303,-0.018074,0.04031,-0.059544,0.107585,-0.186629,0.030209,-0.136029,-0.01143,-0.182483,-0.081961,-0.054216,0.043734,-0.015517,0.011158,-0.097748,0.027021,-0.085626,0.120767,-0.050349,0.037986,0.035087,0.004892,-0.014786,0.162999,0.070313,0.160114,-0.029014,0.060046,-0.001075,-0.01385,0.0468,0.035323,-0.156776,0.053357,-0.010428,-0.013735,-0.077326,0.101819,-0.069532,-0.032111,-0.112746,0.014671
Maria Bertram,0.024122,-0.013683,0.135623,-0.074625,0.021477,-0.063177,-0.062957,0.032345,-0.075601,0.078892,0.122804,-0.022622,-0.014468,0.120523,-0.105902,-0.121621,-0.042982,0.000684,0.061733,0.008156,0.067405,0.147819,0.189115,-0.027178,0.129745,0.028241,0.204644,0.013496,-0.102057,-0.05363,0.023591,-0.116528,0.091985,0.034081,0.105005,0.040342,-0.015887,-0.044176,0.023957,0.096472,0.075028,0.07568,-0.004351,0.038073,-0.161477,-0.069172,0.091035,0.127682,-0.015316,0.018521,0.00271,0.014566,0.009165,0.024268,0.153473,0.071195,1.0,0.212314,0.103722,0.078147,0.105072,-0.129101,-0.009177,0.025008,0.054017,-0.154374,-0.177291,-0.144611,-0.04977,-0.09169,-0.054717,0.048245,-0.044104,-0.080069,0.009602,-0.004543,-0.128164,-0.010368,0.183166,-0.002848,-0.010933,0.160324,0.052265,-0.114998,0.018199,0.141424,0.096683,-0.020791,0.07073,-0.039763,-0.055783,-0.029683,-0.025301,-0.051827,-0.076351,0.007671,-0.044878,-0.06471,0.130471,-0.143729,0.016852,-0.032493,0.004469
Marianne Dashwood,-0.128341,-0.023506,0.438856,-0.188871,-0.062395,-0.124558,-0.166963,0.079056,-0.07548,0.049093,0.323268,-0.191226,0.172714,-0.041635,0.098939,-0.038891,-0.159357,0.049089,0.108849,0.079057,0.03129,0.503503,0.491158,0.139698,0.412518,0.028502,0.457066,-0.160089,-0.092405,-0.240487,0.079189,-0.090085,-0.053128,-0.052259,0.27474,0.07302,-0.056917,-0.070918,-0.021344,0.193551,-0.002979,0.210799,-0.035679,0.037457,-0.22963,0.070321,-0.01145,0.139492,-0.1345,-0.102047,0.150893,0.008965,0.233376,0.270226,0.10114,0.221932,0.212314,1.0,0.11256,0.010089,0.294215,-0.046087,-0.099563,0.009214,-0.019138,-0.02716,-0.25631,-0.264743,-0.020096,-0.148675,0.176413,-0.120115,-0.070376,-0.09625,0.145711,0.040904,-0.217316,0.037074,0.357888,-0.185832,0.00944,0.011141,-0.078995,0.046681,0.270541,0.112539,0.198313,-0.015636,0.117891,0.057468,-0.063844,-0.016528,0.141478,-0.337664,-0.145607,0.192443,0.130788,-0.000904,0.218282,-0.00928,-0.008692,-0.220901,-0.099754
Mary Bennet,0.022909,0.108413,0.18977,-0.068557,0.214932,-0.059527,-0.153579,0.034725,-0.187233,0.197069,-0.005159,-0.164011,0.034644,-0.017117,-0.045031,-0.174643,-0.023557,-0.048813,0.010389,-0.078269,0.084998,0.145932,0.24094,0.035309,0.091071,0.061074,0.035268,-0.180538,-0.147687,-0.223674,0.032226,-0.181634,0.022326,-0.011046,-0.152596,-0.01951,-0.089016,-0.150263,0.093706,0.151789,0.098997,0.161975,-0.124929,0.050377,-0.202217,-0.214757,-0.005433,0.257062,-0.071874,-0.013877,0.211691,-0.054111,-0.029056,0.127837,0.136884,0.118757,0.103722,0.11256,1.0,-0.061153,0.177036,-0.100359,0.121987,0.143026,0.03936,0.036016,-0.137859,-0.265096,-0.040982,-0.160993,0.164641,-0.124904,0.227825,-0.156619,0.189456,-0.033923,-0.148505,0.030138,0.274504,-0.230641,0.011409,0.10302,-0.094607,-0.007286,0.097301,-0.054645,0.292568,-0.134397,0.00055,-0.001451,-0.017042,-0.109234,-0.108371,-0.143564,-0.154897,0.033067,0.00123,0.090697,-0.034844,0.00566,0.06492,-0.184181,-0.135045
Mary Crawford,0.083379,0.211572,0.100016,-0.04696,-0.091586,0.194794,-0.113047,-0.110328,-0.126512,0.137819,0.383436,-0.037439,-0.006722,0.030664,0.02726,-0.153717,0.037917,0.009391,0.356401,0.015803,0.023484,0.068726,0.236496,0.058396,0.271618,0.008111,0.35569,0.229908,0.073648,0.082121,-0.145913,0.187354,0.142136,-0.014628,0.154935,-0.022675,0.159335,0.168989,0.057292,0.247951,-0.048088,0.381498,0.085533,-0.093937,0.113713,0.045671,0.27555,-0.010025,0.123777,-0.216765,-0.166851,-0.048737,-0.094659,0.202016,0.145607,-0.162214,0.078147,0.010089,-0.061153,1.0,0.161668,0.124484,-0.256629,-0.008991,-0.066165,0.031177,-0.157962,0.184756,0.06107,0.094603,0.056849,0.125088,-0.013206,0.125144,-0.018264,0.027484,-0.060128,0.147238,-0.078028,0.001833,0.139448,-0.145105,-0.075079,-0.09085,-0.140701,-0.0172,0.012133,-0.214668,-0.00111,0.277519,-0.082774,-0.066246,-0.016502,0.074457,-0.086741,0.02556,-0.245575,0.106856,-0.078836,-0.069569,-0.019162,0.040606,-0.036929
