character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
John Thorpe,0.175965,-0.080883,-0.191485,-0.047466,0.028332,0.014289,0.151729,0.074246,-0.004504,-0.126858,0.042031,0.08525,0.016339,-0.04058,-0.055141,0.085163,0.109682,0.067973,0.031667,0.146709,-0.083402,-0.189425,-0.174087,-0.083486,-0.152864,-0.033562,-0.046283,0.112543,0.1329,0.06049,-0.07,-0.106467,0.17815,0.025102,-0.041721,-0.144214,0.101931,0.002386,-0.087748,-0.063518,0.172081,-0.120636,-0.0201,0.117204,1.0,0.178115,-0.082363,-0.089363,0.086625,-0.164741,-0.013212,-0.136116,0.06597,-0.095009,-0.003954,-0.086779,-0.126129,-0.191429,0.016955,0.059186,-0.138564,-0.083313,0.248278,0.162142,-0.105171,0.285279,0.013762,0.03054,-0.008905,0.065254,-0.050255,0.114861,-0.100633,-0.130467,-0.118456,-0.050944,-0.152425,0.059764,-0.098689,0.03739,-0.003917,-0.169954,-0.026765,-0.251489,-0.190752,-0.014641,-0.255039,0.02054,-0.136426,-0.055379,0.01309,0.145938,-0.076596,0.110392,0.169069,-0.221035,-0.037924,-0.044443,0.093399,0.147445,-0.033563,0.092102,-0.063986
John Willoughby,-0.257982,-0.174091,-0.010188,0.084135,0.10444,0.17797,0.359764,-0.012304,0.155966,-0.212237,-0.275065,0.389923,0.187814,0.206205,-0.289942,0.284267,0.194764,0.152161,-0.135198,0.449451,-0.402893,-0.330401,-0.165756,-0.272554,-0.352122,-0.102764,0.0946,0.352634,0.231822,0.098216,0.104856,-0.011875,0.52808,0.187586,0.308049,-0.03814,0.300658,-0.010426,-0.252624,-0.278173,0.27641,-0.088866,0.199256,-0.063026,0.178115,1.0,-0.008355,-0.433133,0.146523,0.099767,-0.193922,0.103433,0.198133,-0.355644,-0.247461,-0.405331,0.127058,0.051384,0.059389,-0.167899,-0.093304,0.177442,-0.100862,0.106997,0.034262,0.104421,0.045437,0.179994,0.136031,-0.091107,-0.315091,-0.166543,-0.145431,-0.008286,-0.445537,0.077792,-0.077531,-0.042936,0.05919,0.05108,-0.26335,-0.168022,-0.013464,-0.120591,-0.430502,-0.039785,-0.296858,0.054594,-0.174532,0.056258,-0.375367,0.199391,-0.022008,0.462229,0.209074,0.041708,0.209427,-0.23685,0.231907,0.200872,0.113147,0.501931,0.123518
Julia Bertram,-0.007806,0.100001,0.031296,-0.103012,-0.026693,-0.055917,-0.154003,-0.109297,0.10388,0.000468,0.154736,0.084275,0.101537,0.091857,0.050782,-0.102472,-0.098236,-0.11146,0.102031,0.005957,0.013238,0.041906,0.04685,0.148167,0.170448,-0.05287,0.093538,0.079885,0.043893,-0.018689,-0.088864,0.040254,-0.054465,0.164714,0.131087,0.120108,0.241496,0.019727,-0.066211,0.162302,-0.117916,0.142494,0.028414,-0.217428,-0.082363,-0.008355,1.0,0.142264,-0.060445,-0.097679,-0.114423,-0.009261,0.160102,0.067286,0.113749,0.205158,0.084118,0.162742,-0.109766,-0.006254,0.173427,0.073767,0.052284,0.002113,-0.130691,-0.200574,-0.042453,0.014782,-0.021422,0.028516,-0.056615,-0.041723,0.056031,-0.047812,0.18527,0.093779,-0.170242,0.066005,0.050659,-0.230091,-0.128271,0.069378,-0.09074,0.037822,0.098099,-0.173128,0.137619,0.031047,0.051581,0.092231,0.090577,0.013981,0.095872,0.112316,-0.125428,0.039611,-0.079787,0.035096,-0.031285,-0.023808,-0.054248,0.024974,0.103464
Lady Bertram,0.327379,0.335963,0.106759,-0.157985,-0.256202,-0.024858,-0.491407,-0.19106,-0.153251,0.47859,0.587154,-0.363233,-0.060519,-0.283992,0.248759,-0.322915,-0.204592,-0.185307,0.259831,-0.426159,0.293504,0.494126,0.223704,0.247785,0.597277,0.058904,0.066641,-0.275901,-0.147611,-0.113063,-0.057703,0.117575,-0.334886,-0.324731,-0.222607,-0.01075,-0.288973,0.236766,0.152144,0.588662,-0.410791,0.365165,-0.098597,-0.159258,-0.089363,-0.433133,0.142264,1.0,-0.271649,-0.121136,0.092831,-0.245733,-0.136119,0.459973,0.421874,0.586714,-0.144609,0.212145,-0.100957,0.155828,0.369251,-0.138515,0.227746,-0.158459,-0.038203,-0.254224,-0.198268,-0.292229,-0.047639,0.075357,0.378766,0.020883,0.376897,0.083928,0.651276,-0.03876,-0.041991,0.128879,-0.036576,-0.277655,0.20739,0.263242,-0.183493,0.290605,0.489516,-0.17333,0.550284,-0.198461,0.330604,0.082735,0.377556,-0.36209,-0.011371,-0.387967,-0.302716,0.015827,-0.270519,0.144026,-0.282583,-0.234623,-0.110231,-0.490415,-0.144534
Lady Catherine de Bourgh,-0.032678,-0.182453,-0.167472,0.115817,0.092877,0.267122,0.247196,-0.069819,-0.273014,-0.186309,-0.269202,0.217138,0.028882,0.073516,-0.197626,0.064548,0.177782,0.25243,-0.265915,0.158807,-0.263768,-0.36257,-0.243915,-0.197894,-0.276625,-0.0917,-0.093603,-0.010466,-0.096936,0.007031,-0.123843,-0.186275,0.046158,0.147191,0.172578,-0.022975,-0.022011,-0.028325,-0.100581,-0.231324,0.242124,-0.132748,0.125816,0.071896,0.086625,0.146523,-0.060445,-0.271649,1.0,0.004554,-0.057114,0.172579,0.071749,-0.217557,-0.182464,-0.312185,0.123956,-0.277006,0.200469,-0.156854,-0.171489,0.189857,0.040741,-0.018642,0.105901,0.124946,0.014544,0.046649,0.146086,-0.037688,-0.288574,-0.069522,-0.183595,0.088111,-0.279506,0.118098,0.051548,0.092702,0.060916,0.289564,-0.215441,-0.205821,0.312657,-0.206334,-0.217891,0.128971,-0.293752,-0.054745,-0.230579,0.073952,0.031761,0.094861,-0.169247,0.231435,0.151714,-0.171373,-0.041838,-0.131237,0.100597,0.048088,0.024709,0.102253,-0.006174
Lady Lucas,-0.256675,-0.106714,-0.036104,0.039212,-0.015417,0.068572,0.09999,-0.040554,-0.008743,-0.041243,-0.13777,0.139164,0.068427,-0.034784,-0.132705,-0.001328,0.07939,0.30565,-0.169043,0.04027,-0.105458,-0.056402,-0.005539,-0.029648,-0.105605,0.057159,-0.033708,-0.148202,-0.045939,-0.18778,0.048045,-0.057042,-0.004401,0.016804,0.104635,-0.024635,0.025759,-0.052834,0.01339,-0.121099,-0.075078,-0.13173,-0.012701,-0.027988,-0.164741,0.099767,-0.097679,-0.121136,0.004554,1.0,-0.111881,0.049032,-0.060599,-0.203701,-0.106438,-0.088373,0.149022,0.137854,0.142208,-0.085534,0.056462,0.175333,-0.215494,-0.062227,0.189621,-0.02242,0.052164,0.158407,0.140721,-0.086968,-0.114805,-0.176608,0.182543,0.177272,-0.096098,-0.057836,0.192979,-0.113552,0.16329,-0.049395,-0.132234,-0.01985,-0.090931,-0.03264,-0.08623,0.006573,-0.015797,-0.121722,-0.029939,-0.080123,-0.160937,0.092153,-0.015123,0.123465,0.001636,0.027585,-0.034934,-0.06872,0.098999,0.068532,0.266511,0.121279,0.191359
Lady Middleton,0.05903,0.013179,0.095068,-0.119614,0.096294,-0.182185,-0.099031,-0.086664,0.009573,0.131825,0.184646,-0.235799,-0.09452,0.014733,0.144231,-0.086226,-0.106031,-0.207343,0.069324,-0.125959,0.159974,0.136193,0.077968,0.204666,0.122793,0.011771,0.075143,-0.191673,-0.036353,0.030546,-0.034846,-0.181542,-0.117975,-0.110676,-0.087942,0.184878,-0.153317,-0.083987,0.174637,0.142911,-0.038004,0.107057,0.071646,0.060992,-0.013212,-0.193922,-0.114423,0.092831,-0.057114,-0.111881,1.0,-0.019477,-0.10955,0.048809,0.135557,0.074985,0.010947,0.089437,-0.014706,0.074158,0.015204,-0.218759,-0.025374,0.004964,-0.084292,-0.032976,0.015732,-0.136261,-0.185447,0.048413,0.102049,0.087373,0.069681,-0.166897,0.144889,0.091949,-0.015995,-0.049478,-0.103776,0.09122,0.09912,0.076537,-0.08511,-0.037968,0.181448,-0.024746,0.150384,0.020285,0.067667,-0.004292,0.161291,-0.087016,-0.020549,-0.305569,-0.060113,-0.012963,-0.107584,0.063263,-0.091763,-0.100817,-0.033144,-0.092562,-0.12999
Lady Russell,-0.229512,-0.132188,0.018724,0.022231,-0.011266,0.068193,0.138382,0.000463,0.129858,-0.233006,-0.26445,0.052426,0.063144,0.060769,-0.03395,0.080022,-0.08565,-0.00584,-0.034491,0.094585,-0.009838,-0.012874,-0.062026,0.082374,-0.087915,-0.055625,-0.053482,-0.000783,-0.046377,-0.045355,-0.097711,-0.027496,0.037055,0.087103,0.192832,0.109104,0.141257,-0.145168,0.238836,-0.263587,0.000355,-0.173456,-0.007663,0.095047,-0.136116,0.103433,-0.009261,-0.245733,0.172579,0.049032,-0.019477,1.0,0.0417,-0.071755,-0.040121,-0.268444,0.118286,-0.13527,-0.001805,-0.013191,-0.112915,0.003403,-0.181594,0.042369,-0.045786,0.051605,0.159795,0.219256,-0.049206,0.02579,-0.059897,-0.142679,-0.162244,-0.131266,-0.15092,-0.008965,-0.016706,-0.160323,0.017437,0.226085,-0.06521,-0.024487,0.075108,0.003611,0.053565,0.171766,-0.145515,0.019696,-0.243605,0.031565,0.02808,0.054551,0.044545,-0.016406,-0.050646,0.07798,0.141963,-0.040143,0.079764,-0.033005,0.066723,0.103364,0.089782
Louisa Musgrove,-0.164038,0.060497,0.147605,0.023289,0.085813,-0.0159,-0.017812,-0.010373,0.181634,-0.203793,-0.042302,0.127679,0.105798,0.080263,0.023108,0.158777,0.08655,-0.029437,0.018644,0.222063,-0.183503,-0.125418,0.041004,-0.111702,-0.168319,-0.039399,0.189031,0.168598,0.281862,0.142704,0.079417,-0.020342,0.081592,0.185961,0.311864,0.090751,0.24748,-0.022535,-0.16252,-0.104831,0.093089,0.048475,0.155462,-0.028767,0.06597,0.198133,0.160102,-0.136119,0.071749,-0.060599,-0.10955,0.0417,1.0,-0.117863,-0.014253,-0.147932,0.139087,0.06028,0.030637,-0.077634,0.068094,0.155274,-0.040913,0.10844,-0.073683,-0.192973,-0.119311,0.062883,-0.056227,-0.038865,-0.068344,-0.033306,-0.10786,0.013799,-0.213962,-0.045742,-0.176706,0.023885,0.106221,-0.107786,-0.147799,0.059324,0.057686,0.017752,-0.275652,0.048064,-0.204036,-0.03459,-0.042219,0.01598,-0.213142,0.013993,0.004824,0.139076,-0.00245,-0.03221,0.17474,-0.11826,-0.002968,0.145431,-0.078226,0.13132,-0.011681
Lucy Steele,0.274271,0.193651,0.236577,-0.145822,-0.162968,-0.099226,-0.340548,-0.055271,-0.218436,0.351928,0.375629,-0.342214,-0.022171,-0.215206,0.360725,-0.23927,-0.369184,-0.164632,0.228047,-0.312996,0.300497,0.612834,0.212261,0.2629,0.494764,0.151062,0.004271,-0.210943,-0.158286,-0.09902,-0.094958,0.142266,-0.258862,-0.174354,-0.134138,0.131472,-0.232228,0.144082,0.139888,0.291076,-0.387878,0.202314,-0.005724,-0.081532,-0.095009,-0.355644,0.067286,0.459973,-0.217557,-0.203701,0.048809,-0.071755,-0.117863,1.0,0.26973,0.345348,-0.172127,0.15779,-0.195253,0.135085,0.263956,-0.203483,0.162318,-0.170695,-0.102629,-0.210331,-0.095144,-0.284819,-0.086612,0.019691,0.354103,0.094812,0.049627,0.046187,0.483998,-0.146956,0.065106,0.084608,-0.042618,-0.172183,0.282254,0.297694,-0.221211,0.255913,0.437112,-0.007876,0.42871,-0.025066,0.22889,0.052033,0.237117,-0.257488,0.030223,-0.328139,-0.358907,0.104219,-0.115786,0.078729,-0.301564,-0.161748,-0.192502,-0.482456,-0.145644
Lydia Bennet,0.174044,0.242333,0.146992,-0.176331,-0.125962,-0.133847,-0.441533,-0.060992,0.020557,0.2394,0.511513,-0.336103,-0.18623,-0.091469,0.325449,-0.167919,-0.22347,-0.277988,0.19627,-0.241847,0.305284,0.290551,0.305931,0.309837,0.428043,0.026182,0.220287,-0.132913,0.004975,0.080099,-0.124417,-0.174516,-0.303269,-0.117332,-0.112333,0.22023,-0.168543,0.141484,0.072674,0.398155,-0.349662,0.237298,0.028242,-0.165556,-0.003954,-0.247461,0.113749,0.421874,-0.182464,-0.106438,0.135557,-0.040121,-0.014253,0.26973,1.0,0.432219,-0.058295,0.134758,-0.057114,0.254429,0.032028,-0.212771,0.197709,0.01054,-0.220036,-0.269565,-0.030728,-0.14068,-0.257253,0.114808,0.363362,0.095558,0.188944,-0.074942,0.395205,-0.047786,-0.063554,0.057599,-0.194546,-0.159094,0.215236,0.236556,-0.161278,-0.06813,0.368694,-0.173405,0.258551,0.001528,0.29452,0.19198,0.213852,-0.375992,0.107606,-0.376326,-0.281605,0.058004,-0.078051,0.214394,-0.22434,-0.290128,-0.144718,-0.372473,-0.125926
Margaret Dashwood,0.300571,0.250785,-0.086165,-0.111738,-0.233306,-0.156431,-0.446723,-0.144714,-0.111438,0.365475,0.479928,-0.358722,-0.10003,-0.232236,0.334066,-0.321478,-0.209166,-0.235601,0.108759,-0.461547,0.335161,0.34195,0.098232,0.322313,0.492573,0.104368,-0.089719,-0.204167,-0.189737,-0.095904,-0.016451,0.024488,-0.283981,-0.204845,-0.340279,-0.052342,-0.251429,0.073401,0.089786,0.530476,-0.318877,0.281709,-0.176285,-0.09875,-0.086779,-0.405331,0.205158,0.586714,-0.312185,-0.088373,0.074985,-0.268444,-0.147932,0.345348,0.432219,1.0,-0.193484,0.154862,-0.175056,0.144518,0.255783,-0.152682,0.173317,-0.166471,-0.106921,-0.177943,-0.099452,-0.277733,-0.169725,0.078246,0.300191,-0.002725,0.268801,-0.07429,0.618147,0.025496,-0.003766,0.13691,-0.232132,-0.199911,0.16165,0.097016,-0.163543,0.119831,0.491175,-0.134993,0.498337,-0.134502,0.354862,0.101036,0.445617,-0.188327,0.008388,-0.401638,-0.246567,-0.113366,-0.28233,0.173513,-0.324462,-0.198335,-0.099332,-0.445837,-0.105988
Maria Bertram,-0.30231,0.065355,0.108663,-0.032665,0.028797,0.000424,0.006594,-0.275173,0.135223,-0.030709,-0.04856,0.132634,0.038319,-0.055633,-0.083601,-0.02525,0.128376,0.1297,0.054317,0.155883,-0.105884,-0.030593,0.130846,0.015058,-0.05738,0.053872,0.240076,-0.009391,0.205313,0.042484,0.008193,-0.124976,-0.036664,-0.006117,0.24225,0.167362,0.142136,-0.08042,-0.048106,-0.161287,-0.056657,0.060203,0.006976,-0.046871,-0.126129,0.127058,0.084118,-0.144609,0.123956,0.149022,0.010947,0.118286,0.139087,-0.172127,-0.058295,-0.193484,1.0,0.220276,0.158866,-0.079044,0.136947,0.212709,-0.186265,0.076596,0.154214,-0.213356,-0.040808,0.186322,0.186324,-0.00139,-0.034548,-0.174377,-0.001482,0.2442,-0.107935,0.051178,-0.048956,-0.045543,0.256951,-0.15984,-0.150986,0.115281,-0.058683,0.037895,-0.108444,-0.03521,0.051024,-0.095839,-0.07294,0.014439,-0.296141,-0.009798,0.093226,0.249695,-0.033373,0.294247,-0.04115,-0.137347,0.232658,0.126375,0.16408,0.120273,0.226965
Marianne Dashwood,-0.093288,0.207447,0.420018,-0.192484,0.020393,-0.037473,-0.226606,-0.279038,0.052915,0.306902,0.267764,-0.02654,0.116729,-0.069964,0.098843,-0.142217,-0.077208,-0.057987,0.129047,-0.011131,0.042809,0.378642,0.295489,0.224562,0.355762,0.043217,0.374202,-0.027609,0.222614,-0.096564,0.049053,0.027473,-0.061279,-0.144047,0.273722,0.103267,-0.044818,0.069236,-0.157894,0.294062,-0.249139,0.340483,0.121991,-0.228425,-0.191429,0.051384,0.162742,0.212145,-0.277006,0.137854,0.089437,-0.13527,0.06028,0.15779,0.134758,0.154862,0.220276,1.0,-0.136852,-0.03916,0.4381,0.137099,-0.151591,-0.099986,0.05785,-0.33106,-0.129239,-0.143867,0.094832,0.002207,0.17022,-0.147912,0.200996,0.195604,0.231041,0.04134,-0.114366,0.074947,0.237136,-0.345494,-0.029599,0.140076,-0.253984,0.221849,0.185008,-0.187875,0.36838,-0.009844,0.157905,0.192246,-0.152119,-0.14902,0.003595,0.037937,-0.275725,0.233851,-0.091779,-0.031124,0.089474,0.003669,0.104279,-0.012043,0.113007
Mary Bennet,-0.053748,-0.013704,-0.098024,0.070414,0.037503,0.032355,0.1438,-0.034519,-0.100166,-0.105711,-0.031225,0.078466,-0.097896,0.086471,-0.064331,-0.026511,0.147549,0.176386,-0.170383,0.074538,-0.141989,-0.149955,0.017522,-0.108234,-0.118553,-0.041427,0.076787,-0.07068,-0.059855,0.041821,-0.098171,-0.162319,0.134644,0.02132,0.206726,0.04447,-0.05476,-0.041282,-0.009948,-0.176021,0.032364,0.002997,0.005065,0.072794,0.016955,0.059389,-0.109766,-0.100957,0.200469,0.142208,-0.014706,-0.001805,0.030637,-0.195253,-0.057114,-0.175056,0.158866,-0.136852,1.0,0.057138,-0.138623,0.085281,-0.033401,-0.056787,0.181785,0.010072,-0.066014,-0.073696,0.022082,-0.080624,-0.098859,-0.000608,-0.016917,0.020165,-0.17941,0.042321,0.175596,-0.065778,0.018081,0.106024,-0.057671,-0.106781,0.069947,-0.164374,-0.231528,-0.048535,-0.160909,-0.007597,-0.170421,-0.081667,-0.181282,0.049694,-0.038648,0.078063,0.035893,-0.135761,-0.040005,-0.069715,-0.010083,-0.001802,0.059084,0.038529,0.009135
Mary Crawford,0.0953,0.269587,0.224604,-0.222481,-0.065851,-0.036459,-0.301199,0.128283,0.091158,0.212593,0.384194,-0.240315,-0.285192,0.007574,0.217661,-0.196607,-0.139813,-0.175212,0.207322,-0.093543,0.307278,0.219068,0.423728,0.225309,0.385886,0.093681,0.314716,-0.025485,-0.024913,-0.01308,-0.232973,0.059343,-0.153106,-0.035051,-0.138034,-0.018059,-0.064859,0.001562,0.054386,0.23575,-0.237278,0.312494,-0.105954,0.007244,0.059186,-0.167899,-0.006254,0.155828,-0.156854,-0.085534,0.074158,-0.013191,-0.077634,0.135085,0.254429,0.144518,-0.079044,-0.03916,0.057138,1.0,-0.112777,-0.19897,0.145892,0.115752,-0.082416,-0.269092,-0.077784,-0.069308,-0.189362,-0.051349,0.286531,0.198471,0.134229,-0.197972,0.262176,0.002311,0.051551,-0.01214,-0.174919,-0.052754,0.379507,0.055057,-0.208857,-0.153606,0.0889,-0.030747,0.081555,0.034775,0.043864,-0.059948,0.06459,-0.23804,0.030955,-0.315768,-0.045592,0.13106,0.052616,0.327063,-0.08852,-0.157224,0.043326,-0.237929,-0.14264
Mary Musgrove,-0.091324,0.137953,0.242911,-0.082181,-0.075804,0.085098,-0.174126,-0.340008,-0.126246,0.246453,0.266655,-0.052024,0.156526,-0.240368,0.028232,-0.139257,0.035834,0.036408,0.092331,-0.09149,-0.018369,0.390843,0.18807,0.108088,0.333693,-0.054511,0.179776,-0.197431,0.11048,-0.18914,0.046601,0.078281,-0.185763,-0.221754,0.245422,0.064776,-0.093779,0.096276,-0.011476,0.313307,-0.26527,0.233135,0.091603,-0.209107,-0.138564,-0.093304,0.173427,0.369251,-0.171489,0.056462,0.015204,-0.112915,0.068094,0.263956,0.032028,0.255783,0.136947,0.4381,-0.138623,-0.112777,1.0,0.214154,-0.061597,-0.237721,0.130413,-0.212319,-0.102554,-0.109977,0.13729,-0.128854,0.061036,-0.204651,0.264642,0.211699,0.242613,0.012278,-0.16033,0.075987,0.332364,-0.32509,-0.127015,0.153511,-0.128143,0.435723,0.183783,-0.137332,0.506386,-0.115374,0.150144,0.109531,0.002704,-0.191206,-0.067298,0.059061,-0.24739,-0.011216,-0.030628,-0.073012,0.026191,0.06608,-0.030117,-0.187251,0.07211
Miss Bates,-0.260597,0.0187,-0.045172,0.03573,0.048213,0.261854,0.122248,-0.088965,-0.034566,-0.160993,-0.19531,0.351599,0.153034,0.093215,-0.173056,0.01443,0.192223,0.373544,-0.198478,0.241842,-0.280384,-0.254266,-0.160001,-0.222477,-0.171163,-0.017888,0.09332,0.029908,0.107343,-0.231998,-0.008488,0.079516,0.041438,0.106195,0.272752,-0.051323,0.171456,0.002928,-0.080597,-0.153179,-0.024886,-0.102765,0.151229,-0.040953,-0.083313,0.177442,0.073767,-0.138515,0.189857,0.175333,-0.218759,0.003403,0.155274,-0.203483,-0.212771,-0.152682,0.212709,0.137099,0.085281,-0.19897,0.214154,1.0,-0.10332,-0.038742,0.190278,-0.112568,-0.01701,0.090859,0.308673,-0.019587,-0.225604,-0.274885,-0.030256,0.30641,-0.241391,0.163817,0.08597,-0.04405,0.323098,-0.118793,-0.376263,-0.117473,0.097511,-0.012189,-0.214208,-0.09082,-0.045754,-0.060161,-0.094815,-0.023958,-0.173328,0.154992,-0.100159,0.430236,0.144711,0.013312,-0.037743,-0.19804,0.329484,0.26868,0.174216,0.186748,0.071544
Mr. Allen,0.35847,0.043625,-0.07179,-0.125127,-0.053706,0.004162,-0.199619,0.024529,-0.091404,-0.012408,0.182894,-0.126933,-0.144902,-0.019978,0.189239,-0.016253,-0.120042,0.043415,0.083005,-0.09412,0.016985,0.031364,0.000569,0.003306,0.051759,0.021332,0.010516,0.040855,-0.030746,0.078807,-0.102894,0.024623,-0.02864,0.023616,-0.217449,-0.122726,-0.103788,0.090874,-0.079622,0.095815,-0.07923,0.009962,-0.090737,-0.036737,0.248278,-0.100862,0.052284,0.227746,0.040741,-0.215494,-0.025374,-0.181594,-0.040913,0.162318,0.197709,0.173317,-0.186265,-0.151591,-0.033401,0.145892,-0.061597,-0.10332,1.0,0.140159,-0.143569,-0.053262,0.014821,-0.14711,-0.054169,-0.014575,0.087481,0.186376,-0.073148,-0.107499,0.091817,-0.161087,0.027479,0.130692,-0.081425,-0.07099,0.010525,0.018199,-0.030542,-0.144255,0.060216,-0.077548,-0.052524,0.014084,0.060852,0.00307,0.25905,-0.13457,0.027168,-0.047613,0.031763,-0.110238,-0.153563,0.037136,-0.091197,0.042176,-0.170906,-0.18379,-0.190762
Mr. Bennet,-0.024537,-0.007373,0.066254,-0.043199,0.040329,-0.024927,-0.05417,-0.032667,0.148639,-0.170267,-0.031989,0.057194,0.029067,0.084076,-0.021725,0.032848,0.037538,-0.017832,0.087121,0.089323,0.032043,-0.098685,0.032229,-0.041978,-0.106409,0.031231,0.064858,0.110225,0.150926,0.115113,-0.032338,0.002657,0.112837,0.089124,-0.078843,-0.055644,0.13201,-0.165961,0.006414,-0.118404,0.069838,-0.014295,-0.148371,0.068519,0.162142,0.106997,0.002113,-0.158459,-0.018642,-0.062227,0.004964,0.042369,0.10844,-0.170695,0.01054,-0.166471,0.076596,-0.099986,-0.056787,0.115752,-0.237721,-0.038742,0.140159,1.0,-0.121647,-0.076761,0.030142,0.099284,0.07368,-0.006929,0.024576,0.088304,-0.095233,-0.093941,-0.093147,-0.207713,-0.016972,-0.104783,0.044033,0.005107,0.010744,0.22235,-0.050735,-0.160197,-0.073806,-0.056917,-0.175683,-0.036243,-0.037643,-0.12475,-0.038763,0.030204,0.080097,0.083904,0.106382,0.1924,0.010833,0.036051,0.084501,0.077748,0.07423,0.110715,0.068885
Mr. Gardiner,-0.133547,-0.104825,-0.077303,-0.020383,-0.046221,0.116141,0.090253,-0.090813,-0.163319,0.137486,-0.077192,0.134451,-0.082936,-0.131737,-0.233603,0.105367,0.248057,0.215444,-0.101225,0.097729,-0.119993,-0.001957,0.089982,-0.241339,-0.031409,-0.072967,-0.011005,-0.046431,-0.08401,-0.090428,0.035801,0.006762,0.00389,-0.092912,0.047108,-0.120145,-0.086762,0.151712,-0.081306,-0.143255,0.010654,-0.057303,-0.133042,0.050563,-0.105171,0.034262,-0.130691,-0.038203,0.105901,0.189621,-0.084292,-0.045786,-0.073683,-0.102629,-0.220036,-0.106921,0.154214,0.05785,0.181785,-0.082416,0.130413,0.190278,-0.143569,-0.121647,1.0,0.047944,-0.090676,-0.033501,0.255073,-0.089233,-0.082256,-0.014565,0.106422,0.303932,-0.10425,-0.025862,0.081598,-0.040063,0.238794,-0.052908,-0.067528,-0.049922,-0.040533,-0.04794,-0.143611,-0.003281,0.068588,-0.07796,-0.143815,-0.079786,-0.174347,0.032374,-0.101788,0.177432,0.08902,-0.07386,0.043484,-0.04768,0.106975,0.106286,0.223156,0.08655,0.173838
Mr. Hurst,0.097771,-0.401931,-0.369705,0.162625,-0.024267,0.007009,0.447231,0.152505,-0.092949,-0.203122,-0.302719,0.090822,0.071853,-0.10393,-0.249464,0.187525,0.170314,0.055392,-0.267216,0.03938,-0.203948,-0.301405,-0.384282,-0.158634,-0.397249,-0.149718,-0.457831,0.028183,-0.153336,0.011898,0.106635,-0.057131,0.222144,-0.017932,-0.028303,-0.179995,-0.044507,-0.173881,0.02233,-0.303846,0.430372,-0.21887,-0.03407,0.177636,0.285279,0.104421,-0.200574,-0.254224,0.124946,-0.02242,-0.032976,0.051605,-0.192973,-0.210331,-0.269565,-0.177943,-0.213356,-0.33106,0.010072,-0.269092,-0.212319,-0.112568,-0.053262,-0.076761,0.047944,1.0,0.083791,0.084749,0.018178,0.08712,-0.372337,0.044332,-0.21034,-0.167217,-0.220162,-0.039249,-0.043155,-0.104376,-0.188709,0.422219,-0.22221,-0.220057,0.11939,-0.051311,-0.148451,0.201938,-0.226632,-0.078102,-0.178903,-0.014237,0.014499,0.211258,-0.097081,0.138953,0.180665,-0.332222,0.034948,-0.25604,-0.0749,-0.06919,-0.030658,0.232846,0.047527
